datetime,cityid,spend_all,spend_inperson,bg_posts,new_case_rate,new_vaccine_rate,gps_away_from_home,emp_incq1
2020-01-01,22,,,,,,,-0.00732
2020-01-01,22,,,,,,,-0.00168
2020-01-01,22,,,,,,,0.00973
2020-01-01,22,,,,,,,-0.00732
2020-01-01,22,,,,,,,-0.00168
2020-01-01,22,,,,,,,0.00973
2020-01-01,22,,,,,,,-0.00732
2020-01-01,22,,,,,,,-0.00168
2020-01-01,22,,,,,,,0.00973
2020-01-01,22,,,,,,,-0.00732
2020-01-01,22,,,,,,,-0.00168
2020-01-01,22,,,,,,,0.00973
2020-01-02,22,,,,,,,-0.00732
2020-01-02,22,,,,,,,-0.00168
2020-01-02,22,,,,,,,0.00973
2020-01-02,22,,,,,,,-0.00732
2020-01-02,22,,,,,,,-0.00168
2020-01-02,22,,,,,,,0.00973
2020-01-02,22,,,,,,,-0.00732
2020-01-02,22,,,,,,,-0.00168
2020-01-02,22,,,,,,,0.00973
2020-01-02,22,,,,,,,-0.00732
2020-01-02,22,,,,,,,-0.00168
2020-01-02,22,,,,,,,0.00973
2020-01-03,22,,,,,,,-0.00732
2020-01-03,22,,,,,,,-0.00168
2020-01-03,22,,,,,,,0.00973
2020-01-03,22,,,,,,,-0.00732
2020-01-03,22,,,,,,,-0.00168
2020-01-03,22,,,,,,,0.00973
2020-01-03,22,,,,,,,-0.00732
2020-01-03,22,,,,,,,-0.00168
2020-01-03,22,,,,,,,0.00973
2020-01-03,22,,,,,,,-0.00732
2020-01-03,22,,,,,,,-0.00168
2020-01-03,22,,,,,,,0.00973
2020-01-04,22,,,,,,,-0.00732
2020-01-04,22,,,,,,,-0.00168
2020-01-04,22,,,,,,,0.00973
2020-01-04,22,,,,,,,-0.00732
2020-01-04,22,,,,,,,-0.00168
2020-01-04,22,,,,,,,0.00973
2020-01-04,22,,,,,,,-0.00732
2020-01-04,22,,,,,,,-0.00168
2020-01-04,22,,,,,,,0.00973
2020-01-04,22,,,,,,,-0.00732
2020-01-04,22,,,,,,,-0.00168
2020-01-04,22,,,,,,,0.00973
2020-01-05,22,,,,,,,-0.00732
2020-01-05,22,,,,,,,-0.00168
2020-01-05,22,,,,,,,0.00973
2020-01-05,22,,,,,,,-0.00732
2020-01-05,22,,,,,,,-0.00168
2020-01-05,22,,,,,,,0.00973
2020-01-05,22,,,,,,,-0.00732
2020-01-05,22,,,,,,,-0.00168
2020-01-05,22,,,,,,,0.00973
2020-01-05,22,,,,,,,-0.00732
2020-01-05,22,,,,,,,-0.00168
2020-01-05,22,,,,,,,0.00973
2020-01-06,22,,,,,,,-0.00732
2020-01-06,22,,,,,,,-0.00168
2020-01-06,22,,,,,,,0.00973
2020-01-06,22,,,,,,,-0.00732
2020-01-06,22,,,,,,,-0.00168
2020-01-06,22,,,,,,,0.00973
2020-01-06,22,,,,,,,-0.00732
2020-01-06,22,,,,,,,-0.00168
2020-01-06,22,,,,,,,0.00973
2020-01-06,22,,,,,,,-0.00732
2020-01-06,22,,,,,,,-0.00168
2020-01-06,22,,,,,,,0.00973
2020-01-07,22,,,,,,,-0.00732
2020-01-07,22,,,,,,,-0.00168
2020-01-07,22,,,,,,,0.00973
2020-01-07,22,,,,,,,-0.00732
2020-01-07,22,,,,,,,-0.00168
2020-01-07,22,,,,,,,0.00973
2020-01-07,22,,,,,,,-0.00732
2020-01-07,22,,,,,,,-0.00168
2020-01-07,22,,,,,,,0.00973
2020-01-07,22,,,,,,,-0.00732
2020-01-07,22,,,,,,,-0.00168
2020-01-07,22,,,,,,,0.00973
2020-01-08,22,,,,,,,-0.00732
2020-01-08,22,,,,,,,-0.00168
2020-01-08,22,,,,,,,0.00973
2020-01-08,22,,,,,,,-0.00732
2020-01-08,22,,,,,,,-0.00168
2020-01-08,22,,,,,,,0.00973
2020-01-08,22,,,,,,,-0.00732
2020-01-08,22,,,,,,,-0.00168
2020-01-08,22,,,,,,,0.00973
2020-01-08,22,,,,,,,-0.00732
2020-01-08,22,,,,,,,-0.00168
2020-01-08,22,,,,,,,0.00973
2020-01-09,22,,,,,,,-0.00732
2020-01-09,22,,,,,,,-0.00168
2020-01-09,22,,,,,,,0.00973
2020-01-09,22,,,,,,,-0.00732
2020-01-09,22,,,,,,,-0.00168
2020-01-09,22,,,,,,,0.00973
2020-01-09,22,,,,,,,-0.00732
2020-01-09,22,,,,,,,-0.00168
2020-01-09,22,,,,,,,0.00973
2020-01-09,22,,,,,,,-0.00732
2020-01-09,22,,,,,,,-0.00168
2020-01-09,22,,,,,,,0.00973
2020-01-10,22,,,,,,,-0.00732
2020-01-10,22,,,,,,,-0.00168
2020-01-10,22,,,,,,,0.00973
2020-01-10,22,,,,,,,-0.00732
2020-01-10,22,,,,,,,-0.00168
2020-01-10,22,,,,,,,0.00973
2020-01-10,22,,,,,,,-0.00732
2020-01-10,22,,,,,,,-0.00168
2020-01-10,22,,,,,,,0.00973
2020-01-10,22,,,,,,,-0.00732
2020-01-10,22,,,,,,,-0.00168
2020-01-10,22,,,,,,,0.00973
2020-01-11,22,,,,,,,-0.00732
2020-01-11,22,,,,,,,-0.00168
2020-01-11,22,,,,,,,0.00973
2020-01-11,22,,,,,,,-0.00732
2020-01-11,22,,,,,,,-0.00168
2020-01-11,22,,,,,,,0.00973
2020-01-11,22,,,,,,,-0.00732
2020-01-11,22,,,,,,,-0.00168
2020-01-11,22,,,,,,,0.00973
2020-01-11,22,,,,,,,-0.00732
2020-01-11,22,,,,,,,-0.00168
2020-01-11,22,,,,,,,0.00973
2020-01-12,22,,,,,,,-0.00732
2020-01-12,22,,,,,,,-0.00168
2020-01-12,22,,,,,,,0.00973
2020-01-12,22,,,,,,,-0.00732
2020-01-12,22,,,,,,,-0.00168
2020-01-12,22,,,,,,,0.00973
2020-01-12,22,,,,,,,-0.00732
2020-01-12,22,,,,,,,-0.00168
2020-01-12,22,,,,,,,0.00973
2020-01-12,22,,,,,,,-0.00732
2020-01-12,22,,,,,,,-0.00168
2020-01-12,22,,,,,,,0.00973
2020-01-13,22,-0.0062,-0.0212,,,,,-0.00732
2020-01-13,22,-0.0062,-0.0212,,,,,-0.00168
2020-01-13,22,-0.0062,-0.0212,,,,,0.00973
2020-01-13,22,-0.0062,-0.0212,,,,,-0.00732
2020-01-13,22,-0.0062,-0.0212,,,,,-0.00168
2020-01-13,22,-0.0062,-0.0212,,,,,0.00973
2020-01-13,22,-0.0062,-0.0212,,,,,-0.00732
2020-01-13,22,-0.0062,-0.0212,,,,,-0.00168
2020-01-13,22,-0.0062,-0.0212,,,,,0.00973
2020-01-13,22,-0.0062,-0.0212,,,,,-0.00732
2020-01-13,22,-0.0062,-0.0212,,,,,-0.00168
2020-01-13,22,-0.0062,-0.0212,,,,,0.00973
2020-01-14,22,-0.00671,-0.0529,,,,,-0.00732
2020-01-14,22,-0.00671,-0.0529,,,,,-0.00168
2020-01-14,22,-0.00671,-0.0529,,,,,0.00973
2020-01-14,22,-0.00671,-0.0529,,,,,-0.00732
2020-01-14,22,-0.00671,-0.0529,,,,,-0.00168
2020-01-14,22,-0.00671,-0.0529,,,,,0.00973
2020-01-14,22,-0.00671,-0.0529,,,,,-0.00732
2020-01-14,22,-0.00671,-0.0529,,,,,-0.00168
2020-01-14,22,-0.00671,-0.0529,,,,,0.00973
2020-01-14,22,-0.00671,-0.0529,,,,,-0.00732
2020-01-14,22,-0.00671,-0.0529,,,,,-0.00168
2020-01-14,22,-0.00671,-0.0529,,,,,0.00973
2020-01-15,22,0.000144,-0.0527,,,,,-0.00732
2020-01-15,22,0.000144,-0.0527,,,,,-0.00168
2020-01-15,22,0.000144,-0.0527,,,,,0.00973
2020-01-15,22,0.000144,-0.0527,,,,,-0.00732
2020-01-15,22,0.000144,-0.0527,,,,,-0.00168
2020-01-15,22,0.000144,-0.0527,,,,,0.00973
2020-01-15,22,0.000144,-0.0527,,,,,-0.00732
2020-01-15,22,0.000144,-0.0527,,,,,-0.00168
2020-01-15,22,0.000144,-0.0527,,,,,0.00973
2020-01-15,22,0.000144,-0.0527,,,,,-0.00732
2020-01-15,22,0.000144,-0.0527,,,,,-0.00168
2020-01-15,22,0.000144,-0.0527,,,,,0.00973
2020-01-16,22,-0.00752,-0.0564,,,,,-0.00732
2020-01-16,22,-0.00752,-0.0564,,,,,-0.00168
2020-01-16,22,-0.00752,-0.0564,,,,,0.00973
2020-01-16,22,-0.00752,-0.0564,,,,,-0.00732
2020-01-16,22,-0.00752,-0.0564,,,,,-0.00168
2020-01-16,22,-0.00752,-0.0564,,,,,0.00973
2020-01-16,22,-0.00752,-0.0564,,,,,-0.00732
2020-01-16,22,-0.00752,-0.0564,,,,,-0.00168
2020-01-16,22,-0.00752,-0.0564,,,,,0.00973
2020-01-16,22,-0.00752,-0.0564,,,,,-0.00732
2020-01-16,22,-0.00752,-0.0564,,,,,-0.00168
2020-01-16,22,-0.00752,-0.0564,,,,,0.00973
2020-01-17,22,0.0047,-0.0283,,,,,-0.00732
2020-01-17,22,0.0047,-0.0283,,,,,-0.00168
2020-01-17,22,0.0047,-0.0283,,,,,0.00973
2020-01-17,22,0.0047,-0.0283,,,,,-0.00732
2020-01-17,22,0.0047,-0.0283,,,,,-0.00168
2020-01-17,22,0.0047,-0.0283,,,,,0.00973
2020-01-17,22,0.0047,-0.0283,,,,,-0.00732
2020-01-17,22,0.0047,-0.0283,,,,,-0.00168
2020-01-17,22,0.0047,-0.0283,,,,,0.00973
2020-01-17,22,0.0047,-0.0283,,,,,-0.00732
2020-01-17,22,0.0047,-0.0283,,,,,-0.00168
2020-01-17,22,0.0047,-0.0283,,,,,0.00973
2020-01-18,22,0.019,0.0421,,,,,-0.00732
2020-01-18,22,0.019,0.0421,,,,,-0.00168
2020-01-18,22,0.019,0.0421,,,,,0.00973
2020-01-18,22,0.019,0.0421,,,,,-0.00732
2020-01-18,22,0.019,0.0421,,,,,-0.00168
2020-01-18,22,0.019,0.0421,,,,,0.00973
2020-01-18,22,0.019,0.0421,,,,,-0.00732
2020-01-18,22,0.019,0.0421,,,,,-0.00168
2020-01-18,22,0.019,0.0421,,,,,0.00973
2020-01-18,22,0.019,0.0421,,,,,-0.00732
2020-01-18,22,0.019,0.0421,,,,,-0.00168
2020-01-18,22,0.019,0.0421,,,,,0.00973
2020-01-19,22,0.0254,0.0548,,,,,-0.00732
2020-01-19,22,0.0254,0.0548,,,,,-0.00168
2020-01-19,22,0.0254,0.0548,,,,,0.00973
2020-01-19,22,0.0254,0.0548,,,,,-0.00732
2020-01-19,22,0.0254,0.0548,,,,,-0.00168
2020-01-19,22,0.0254,0.0548,,,,,0.00973
2020-01-19,22,0.0254,0.0548,,,,,-0.00732
2020-01-19,22,0.0254,0.0548,,,,,-0.00168
2020-01-19,22,0.0254,0.0548,,,,,0.00973
2020-01-19,22,0.0254,0.0548,,,,,-0.00732
2020-01-19,22,0.0254,0.0548,,,,,-0.00168
2020-01-19,22,0.0254,0.0548,,,,,0.00973
2020-01-20,22,0.0453,0.058,,,,,-0.00732
2020-01-20,22,0.0453,0.058,,,,,-0.00168
2020-01-20,22,0.0453,0.058,,,,,0.00973
2020-01-20,22,0.0453,0.058,,,,,-0.00732
2020-01-20,22,0.0453,0.058,,,,,-0.00168
2020-01-20,22,0.0453,0.058,,,,,0.00973
2020-01-20,22,0.0453,0.058,,,,,-0.00732
2020-01-20,22,0.0453,0.058,,,,,-0.00168
2020-01-20,22,0.0453,0.058,,,,,0.00973
2020-01-20,22,0.0453,0.058,,,,,-0.00732
2020-01-20,22,0.0453,0.058,,,,,-0.00168
2020-01-20,22,0.0453,0.058,,,,,0.00973
2020-01-21,22,0.0537,0.0562,,,,,-0.00732
2020-01-21,22,0.0537,0.0562,,,,,-0.00168
2020-01-21,22,0.0537,0.0562,,,,,0.00973
2020-01-21,22,0.0537,0.0562,,,,,-0.00732
2020-01-21,22,0.0537,0.0562,,,,,-0.00168
2020-01-21,22,0.0537,0.0562,,,,,0.00973
2020-01-21,22,0.0537,0.0562,,,,,-0.00732
2020-01-21,22,0.0537,0.0562,,,,,-0.00168
2020-01-21,22,0.0537,0.0562,,,,,0.00973
2020-01-21,22,0.0537,0.0562,,,,,-0.00732
2020-01-21,22,0.0537,0.0562,,,,,-0.00168
2020-01-21,22,0.0537,0.0562,,,,,0.00973
2020-01-22,22,0.0518,0.104,,,,,-0.00732
2020-01-22,22,0.0518,0.104,,,,,-0.00168
2020-01-22,22,0.0518,0.104,,,,,0.00973
2020-01-22,22,0.0518,0.104,,,,,-0.00732
2020-01-22,22,0.0518,0.104,,,,,-0.00168
2020-01-22,22,0.0518,0.104,,,,,0.00973
2020-01-22,22,0.0518,0.104,,,,,-0.00732
2020-01-22,22,0.0518,0.104,,,,,-0.00168
2020-01-22,22,0.0518,0.104,,,,,0.00973
2020-01-22,22,0.0518,0.104,,,,,-0.00732
2020-01-22,22,0.0518,0.104,,,,,-0.00168
2020-01-22,22,0.0518,0.104,,,,,0.00973
2020-01-23,22,0.0781,0.125,,,,,-0.00732
2020-01-23,22,0.0781,0.125,,,,,-0.00168
2020-01-23,22,0.0781,0.125,,,,,0.00973
2020-01-23,22,0.0781,0.125,,,,,-0.00732
2020-01-23,22,0.0781,0.125,,,,,-0.00168
2020-01-23,22,0.0781,0.125,,,,,0.00973
2020-01-23,22,0.0781,0.125,,,,,-0.00732
2020-01-23,22,0.0781,0.125,,,,,-0.00168
2020-01-23,22,0.0781,0.125,,,,,0.00973
2020-01-23,22,0.0781,0.125,,,,,-0.00732
2020-01-23,22,0.0781,0.125,,,,,-0.00168
2020-01-23,22,0.0781,0.125,,,,,0.00973
2020-01-24,22,0.0779,0.124,,,,,-0.00732
2020-01-24,22,0.0779,0.124,,,,,-0.00168
2020-01-24,22,0.0779,0.124,,,,,0.00973
2020-01-24,22,0.0779,0.124,,,,,-0.00732
2020-01-24,22,0.0779,0.124,,,,,-0.00168
2020-01-24,22,0.0779,0.124,,,,,0.00973
2020-01-24,22,0.0779,0.124,,,,,-0.00732
2020-01-24,22,0.0779,0.124,,,,,-0.00168
2020-01-24,22,0.0779,0.124,,,,,0.00973
2020-01-24,22,0.0779,0.124,,,,,-0.00732
2020-01-24,22,0.0779,0.124,,,,,-0.00168
2020-01-24,22,0.0779,0.124,,,,,0.00973
2020-01-25,22,0.0524,0.0886,,,,,-0.00732
2020-01-25,22,0.0524,0.0886,,,,,-0.00168
2020-01-25,22,0.0524,0.0886,,,,,0.00973
2020-01-25,22,0.0524,0.0886,,,,,-0.00732
2020-01-25,22,0.0524,0.0886,,,,,-0.00168
2020-01-25,22,0.0524,0.0886,,,,,0.00973
2020-01-25,22,0.0524,0.0886,,,,,-0.00732
2020-01-25,22,0.0524,0.0886,,,,,-0.00168
2020-01-25,22,0.0524,0.0886,,,,,0.00973
2020-01-25,22,0.0524,0.0886,,,,,-0.00732
2020-01-25,22,0.0524,0.0886,,,,,-0.00168
2020-01-25,22,0.0524,0.0886,,,,,0.00973
2020-01-26,22,0.0267,0.0598,,,,,-0.00732
2020-01-26,22,0.0267,0.0598,,,,,-0.00168
2020-01-26,22,0.0267,0.0598,,,,,0.00973
2020-01-26,22,0.0267,0.0598,,,,,-0.00732
2020-01-26,22,0.0267,0.0598,,,,,-0.00168
2020-01-26,22,0.0267,0.0598,,,,,0.00973
2020-01-26,22,0.0267,0.0598,,,,,-0.00732
2020-01-26,22,0.0267,0.0598,,,,,-0.00168
2020-01-26,22,0.0267,0.0598,,,,,0.00973
2020-01-26,22,0.0267,0.0598,,,,,-0.00732
2020-01-26,22,0.0267,0.0598,,,,,-0.00168
2020-01-26,22,0.0267,0.0598,,,,,0.00973
2020-01-27,22,-0.000898,0.055,,,,,-0.00732
2020-01-27,22,-0.000898,0.055,,,,,-0.00168
2020-01-27,22,-0.000898,0.055,,,,,0.00973
2020-01-27,22,-0.000898,0.055,,,,,-0.00732
2020-01-27,22,-0.000898,0.055,,,,,-0.00168
2020-01-27,22,-0.000898,0.055,,,,,0.00973
2020-01-27,22,-0.000898,0.055,,,,,-0.00732
2020-01-27,22,-0.000898,0.055,,,,,-0.00168
2020-01-27,22,-0.000898,0.055,,,,,0.00973
2020-01-27,22,-0.000898,0.055,,,,,-0.00732
2020-01-27,22,-0.000898,0.055,,,,,-0.00168
2020-01-27,22,-0.000898,0.055,,,,,0.00973
2020-01-28,22,0.00831,0.0222,,,,,-0.00732
2020-01-28,22,0.00831,0.0222,,,,,-0.00168
2020-01-28,22,0.00831,0.0222,,,,,0.00973
2020-01-28,22,0.00831,0.0222,,,,,-0.00732
2020-01-28,22,0.00831,0.0222,,,,,-0.00168
2020-01-28,22,0.00831,0.0222,,,,,0.00973
2020-01-28,22,0.00831,0.0222,,,,,-0.00732
2020-01-28,22,0.00831,0.0222,,,,,-0.00168
2020-01-28,22,0.00831,0.0222,,,,,0.00973
2020-01-28,22,0.00831,0.0222,,,,,-0.00732
2020-01-28,22,0.00831,0.0222,,,,,-0.00168
2020-01-28,22,0.00831,0.0222,,,,,0.00973
2020-01-29,22,-0.067,-0.0343,,,,,-0.00732
2020-01-29,22,-0.067,-0.0343,,,,,-0.00168
2020-01-29,22,-0.067,-0.0343,,,,,0.00973
2020-01-29,22,-0.067,-0.0343,,,,,-0.00732
2020-01-29,22,-0.067,-0.0343,,,,,-0.00168
2020-01-29,22,-0.067,-0.0343,,,,,0.00973
2020-01-29,22,-0.067,-0.0343,,,,,-0.00732
2020-01-29,22,-0.067,-0.0343,,,,,-0.00168
2020-01-29,22,-0.067,-0.0343,,,,,0.00973
2020-01-29,22,-0.067,-0.0343,,,,,-0.00732
2020-01-29,22,-0.067,-0.0343,,,,,-0.00168
2020-01-29,22,-0.067,-0.0343,,,,,0.00973
2020-01-30,22,-0.0582,-0.0561,,,,,-0.00732
2020-01-30,22,-0.0582,-0.0561,,,,,-0.00168
2020-01-30,22,-0.0582,-0.0561,,,,,0.00973
2020-01-30,22,-0.0582,-0.0561,,,,,-0.00732
2020-01-30,22,-0.0582,-0.0561,,,,,-0.00168
2020-01-30,22,-0.0582,-0.0561,,,,,0.00973
2020-01-30,22,-0.0582,-0.0561,,,,,-0.00732
2020-01-30,22,-0.0582,-0.0561,,,,,-0.00168
2020-01-30,22,-0.0582,-0.0561,,,,,0.00973
2020-01-30,22,-0.0582,-0.0561,,,,,-0.00732
2020-01-30,22,-0.0582,-0.0561,,,,,-0.00168
2020-01-30,22,-0.0582,-0.0561,,,,,0.00973
2020-01-31,22,-0.0719,-0.0893,,,,,-0.00732
2020-01-31,22,-0.0719,-0.0893,,,,,-0.00168
2020-01-31,22,-0.0719,-0.0893,,,,,0.00973
2020-01-31,22,-0.0719,-0.0893,,,,,-0.00732
2020-01-31,22,-0.0719,-0.0893,,,,,-0.00168
2020-01-31,22,-0.0719,-0.0893,,,,,0.00973
2020-01-31,22,-0.0719,-0.0893,,,,,-0.00732
2020-01-31,22,-0.0719,-0.0893,,,,,-0.00168
2020-01-31,22,-0.0719,-0.0893,,,,,0.00973
2020-01-31,22,-0.0719,-0.0893,,,,,-0.00732
2020-01-31,22,-0.0719,-0.0893,,,,,-0.00168
2020-01-31,22,-0.0719,-0.0893,,,,,0.00973
2020-02-01,22,-0.0284,-0.0597,,,,,0.00663
2020-02-01,22,-0.0284,-0.0597,,,,,-0.00489
2020-02-01,22,-0.0284,-0.0597,,,,,-0.00708
2020-02-01,22,-0.0284,-0.0597,,,,,0.011
2020-02-01,22,-0.0284,-0.0597,,,,,0.00663
2020-02-01,22,-0.0284,-0.0597,,,,,-0.00489
2020-02-01,22,-0.0284,-0.0597,,,,,-0.00708
2020-02-01,22,-0.0284,-0.0597,,,,,0.011
2020-02-01,22,-0.0284,-0.0597,,,,,0.00663
2020-02-01,22,-0.0284,-0.0597,,,,,-0.00489
2020-02-01,22,-0.0284,-0.0597,,,,,-0.00708
2020-02-01,22,-0.0284,-0.0597,,,,,0.011
2020-02-01,22,-0.0284,-0.0597,,,,,0.00663
2020-02-01,22,-0.0284,-0.0597,,,,,-0.00489
2020-02-01,22,-0.0284,-0.0597,,,,,-0.00708
2020-02-01,22,-0.0284,-0.0597,,,,,0.011
2020-02-02,22,-0.0376,-0.0718,,,,,0.00663
2020-02-02,22,-0.0376,-0.0718,,,,,-0.00489
2020-02-02,22,-0.0376,-0.0718,,,,,-0.00708
2020-02-02,22,-0.0376,-0.0718,,,,,0.011
2020-02-02,22,-0.0376,-0.0718,,,,,0.00663
2020-02-02,22,-0.0376,-0.0718,,,,,-0.00489
2020-02-02,22,-0.0376,-0.0718,,,,,-0.00708
2020-02-02,22,-0.0376,-0.0718,,,,,0.011
2020-02-02,22,-0.0376,-0.0718,,,,,0.00663
2020-02-02,22,-0.0376,-0.0718,,,,,-0.00489
2020-02-02,22,-0.0376,-0.0718,,,,,-0.00708
2020-02-02,22,-0.0376,-0.0718,,,,,0.011
2020-02-02,22,-0.0376,-0.0718,,,,,0.00663
2020-02-02,22,-0.0376,-0.0718,,,,,-0.00489
2020-02-02,22,-0.0376,-0.0718,,,,,-0.00708
2020-02-02,22,-0.0376,-0.0718,,,,,0.011
2020-02-03,22,-0.0223,-0.0624,,,,,0.00663
2020-02-03,22,-0.0223,-0.0624,,,,,-0.00489
2020-02-03,22,-0.0223,-0.0624,,,,,-0.00708
2020-02-03,22,-0.0223,-0.0624,,,,,0.011
2020-02-03,22,-0.0223,-0.0624,,,,,0.00663
2020-02-03,22,-0.0223,-0.0624,,,,,-0.00489
2020-02-03,22,-0.0223,-0.0624,,,,,-0.00708
2020-02-03,22,-0.0223,-0.0624,,,,,0.011
2020-02-03,22,-0.0223,-0.0624,,,,,0.00663
2020-02-03,22,-0.0223,-0.0624,,,,,-0.00489
2020-02-03,22,-0.0223,-0.0624,,,,,-0.00708
2020-02-03,22,-0.0223,-0.0624,,,,,0.011
2020-02-03,22,-0.0223,-0.0624,,,,,0.00663
2020-02-03,22,-0.0223,-0.0624,,,,,-0.00489
2020-02-03,22,-0.0223,-0.0624,,,,,-0.00708
2020-02-03,22,-0.0223,-0.0624,,,,,0.011
2020-02-04,22,-0.00591,-0.0433,,,,,0.00663
2020-02-04,22,-0.00591,-0.0433,,,,,-0.00489
2020-02-04,22,-0.00591,-0.0433,,,,,-0.00708
2020-02-04,22,-0.00591,-0.0433,,,,,0.011
2020-02-04,22,-0.00591,-0.0433,,,,,0.00663
2020-02-04,22,-0.00591,-0.0433,,,,,-0.00489
2020-02-04,22,-0.00591,-0.0433,,,,,-0.00708
2020-02-04,22,-0.00591,-0.0433,,,,,0.011
2020-02-04,22,-0.00591,-0.0433,,,,,0.00663
2020-02-04,22,-0.00591,-0.0433,,,,,-0.00489
2020-02-04,22,-0.00591,-0.0433,,,,,-0.00708
2020-02-04,22,-0.00591,-0.0433,,,,,0.011
2020-02-04,22,-0.00591,-0.0433,,,,,0.00663
2020-02-04,22,-0.00591,-0.0433,,,,,-0.00489
2020-02-04,22,-0.00591,-0.0433,,,,,-0.00708
2020-02-04,22,-0.00591,-0.0433,,,,,0.011
2020-02-05,22,0.00606,-0.036,,,,,0.00663
2020-02-05,22,0.00606,-0.036,,,,,-0.00489
2020-02-05,22,0.00606,-0.036,,,,,-0.00708
2020-02-05,22,0.00606,-0.036,,,,,0.011
2020-02-05,22,0.00606,-0.036,,,,,0.00663
2020-02-05,22,0.00606,-0.036,,,,,-0.00489
2020-02-05,22,0.00606,-0.036,,,,,-0.00708
2020-02-05,22,0.00606,-0.036,,,,,0.011
2020-02-05,22,0.00606,-0.036,,,,,0.00663
2020-02-05,22,0.00606,-0.036,,,,,-0.00489
2020-02-05,22,0.00606,-0.036,,,,,-0.00708
2020-02-05,22,0.00606,-0.036,,,,,0.011
2020-02-05,22,0.00606,-0.036,,,,,0.00663
2020-02-05,22,0.00606,-0.036,,,,,-0.00489
2020-02-05,22,0.00606,-0.036,,,,,-0.00708
2020-02-05,22,0.00606,-0.036,,,,,0.011
2020-02-06,22,-0.00568,-0.0339,,,,,0.00663
2020-02-06,22,-0.00568,-0.0339,,,,,-0.00489
2020-02-06,22,-0.00568,-0.0339,,,,,-0.00708
2020-02-06,22,-0.00568,-0.0339,,,,,0.011
2020-02-06,22,-0.00568,-0.0339,,,,,0.00663
2020-02-06,22,-0.00568,-0.0339,,,,,-0.00489
2020-02-06,22,-0.00568,-0.0339,,,,,-0.00708
2020-02-06,22,-0.00568,-0.0339,,,,,0.011
2020-02-06,22,-0.00568,-0.0339,,,,,0.00663
2020-02-06,22,-0.00568,-0.0339,,,,,-0.00489
2020-02-06,22,-0.00568,-0.0339,,,,,-0.00708
2020-02-06,22,-0.00568,-0.0339,,,,,0.011
2020-02-06,22,-0.00568,-0.0339,,,,,0.00663
2020-02-06,22,-0.00568,-0.0339,,,,,-0.00489
2020-02-06,22,-0.00568,-0.0339,,,,,-0.00708
2020-02-06,22,-0.00568,-0.0339,,,,,0.011
2020-02-07,22,-0.0023,-0.0306,,,,,0.00663
2020-02-07,22,-0.0023,-0.0306,,,,,-0.00489
2020-02-07,22,-0.0023,-0.0306,,,,,-0.00708
2020-02-07,22,-0.0023,-0.0306,,,,,0.011
2020-02-07,22,-0.0023,-0.0306,,,,,0.00663
2020-02-07,22,-0.0023,-0.0306,,,,,-0.00489
2020-02-07,22,-0.0023,-0.0306,,,,,-0.00708
2020-02-07,22,-0.0023,-0.0306,,,,,0.011
2020-02-07,22,-0.0023,-0.0306,,,,,0.00663
2020-02-07,22,-0.0023,-0.0306,,,,,-0.00489
2020-02-07,22,-0.0023,-0.0306,,,,,-0.00708
2020-02-07,22,-0.0023,-0.0306,,,,,0.011
2020-02-07,22,-0.0023,-0.0306,,,,,0.00663
2020-02-07,22,-0.0023,-0.0306,,,,,-0.00489
2020-02-07,22,-0.0023,-0.0306,,,,,-0.00708
2020-02-07,22,-0.0023,-0.0306,,,,,0.011
2020-02-08,22,-0.0127,-0.0359,,,,,0.00663
2020-02-08,22,-0.0127,-0.0359,,,,,-0.00489
2020-02-08,22,-0.0127,-0.0359,,,,,-0.00708
2020-02-08,22,-0.0127,-0.0359,,,,,0.011
2020-02-08,22,-0.0127,-0.0359,,,,,0.00663
2020-02-08,22,-0.0127,-0.0359,,,,,-0.00489
2020-02-08,22,-0.0127,-0.0359,,,,,-0.00708
2020-02-08,22,-0.0127,-0.0359,,,,,0.011
2020-02-08,22,-0.0127,-0.0359,,,,,0.00663
2020-02-08,22,-0.0127,-0.0359,,,,,-0.00489
2020-02-08,22,-0.0127,-0.0359,,,,,-0.00708
2020-02-08,22,-0.0127,-0.0359,,,,,0.011
2020-02-08,22,-0.0127,-0.0359,,,,,0.00663
2020-02-08,22,-0.0127,-0.0359,,,,,-0.00489
2020-02-08,22,-0.0127,-0.0359,,,,,-0.00708
2020-02-08,22,-0.0127,-0.0359,,,,,0.011
2020-02-09,22,0.00807,-0.00264,,,,,0.00663
2020-02-09,22,0.00807,-0.00264,,,,,-0.00489
2020-02-09,22,0.00807,-0.00264,,,,,-0.00708
2020-02-09,22,0.00807,-0.00264,,,,,0.011
2020-02-09,22,0.00807,-0.00264,,,,,0.00663
2020-02-09,22,0.00807,-0.00264,,,,,-0.00489
2020-02-09,22,0.00807,-0.00264,,,,,-0.00708
2020-02-09,22,0.00807,-0.00264,,,,,0.011
2020-02-09,22,0.00807,-0.00264,,,,,0.00663
2020-02-09,22,0.00807,-0.00264,,,,,-0.00489
2020-02-09,22,0.00807,-0.00264,,,,,-0.00708
2020-02-09,22,0.00807,-0.00264,,,,,0.011
2020-02-09,22,0.00807,-0.00264,,,,,0.00663
2020-02-09,22,0.00807,-0.00264,,,,,-0.00489
2020-02-09,22,0.00807,-0.00264,,,,,-0.00708
2020-02-09,22,0.00807,-0.00264,,,,,0.011
